PAIW,WAA,Wales Airport,Wales,Alaska,US,25.8,65.6225555555556,-168.094972222222,America/Anchorage,IWK
PAJN,JNU,Juneau International Airport,Juneau,Alaska,US,25.3,58.3547118055556,-134.578470527778,America/Anchorage,JNU
PAKF,KFP,False Pass Airport,False Pass,Alaska,US,18.3,54.8478611111111,-163.407111111111,America/Anchorage,KFP
PAKH,AKK,Akhiok Airport,Akhiok,Alaska,US,44.4,56.9386908333333,-154.182555555556,America/Anchorage,AKK
PAKK,KKA,Koyuk Alfred Adams Airport,Koyuk,Alaska,US,161.5,64.9395277777778,-161.154277777778,America/Anchorage,KKA
PAKN,AKN,King Salmon Airport,King Salmon,Alaska,US,73.4,58.6764934722222,-156.648691,America/Anchorage,AKN
PAKO,IKO,Nikolski As Airport,Nikolski,Alaska,US,76.6,52.9415555555556,-168.849027777778,America/Adak,IKO
PAKP,AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,Alaska,US,2106.3,68.1336111111111,-151.743333333333,America/Anchorage,AKP
PAKT,KTN,Ketchikan International Airport,Ketchikan,Alaska,US,92.4,55.3540833333333,-131.711222222222,America/Anchorage,KTN
PAKU,UUK,Ugnu-Kuparuk Airport,Kuparuk,Alaska,US,75.0,70.3306666666667,-149.598055555556,America/Anchorage,UBW
PAKV,KAL,Kaltag Airport,Kaltag,Alaska,US,181.1,64.31898,-158.741305833333,America/Anchorage,KAL
PAKW,AKW,Klawock Airport,Klawock,Alaska,US,79.7,55.5792222222222,-133.076,America/Anchorage,AKW
PAKY,KYK,Karluk Airport,Karluk,Alaska,US,141.9,57.5660555555556,-154.453805555556,America/Anchorage,KYK
PALG,KLG,Kalskag Airport,Kalskag,Alaska,US,63.3,61.5359722222222,-160.345583333333,America/Anchorage,KLG
PALU,LUR,Cape Lisburne Lrrs Airport,Cape Lisburne,Alaska,US,14.0,68.8751277777778,-166.111081944444,America/Anchorage,LUR
PAMB,KMO,Manokotak Airport,Manokotak,Alaska,US,106.6,58.9320555555556,-158.901888888889,America/Anchorage,MBA
PAMC,MCG,Mc Grath Airport,Mc Grath,Alaska,US,342.7,62.9527839166667,-155.607048055556,America/Anchorage,MCG
PAML,MLY,Manley Hot Springs Airport,Manley Hot Springs,Alaska,US,275.3,64.9879444444445,-150.647583333333,America/Anchorage,MLY
PAMO,MOU,Mountain Village Airport,Mountain Village,Alaska,US,339.1,62.0947777777778,-163.682861111111,America/Anchorage,MOU
PAMR,MRI,Merrill Field,Anchorage,Alaska,US,137.3,61.2135450555556,-149.844724138889,America/Anchorage,MRI
PAMY,MYU,Mekoryuk Airport,Mekoryuk,Alaska,US,53.3,60.3723888888889,-166.270194444444,America/Anchorage,MYU
PANA,WNA,Napakiak Airport,Napakiak,Alaska,US,16.9,60.6903333333333,-161.9785,America/Anchorage,WNA
PANC,ANC,Ted Stevens Anchorage International Airport,Anchorage,Alaska,US,151.4,61.1740847222222,-149.9981375,America/Anchorage,ANC
PANI,ANI,Aniak Airport,Aniak,Alaska,US,96.8,61.5814052777778,-159.545298055556,America/Anchorage,ANI
PANN,ENN,Nenana Municipal Airport,Nenana,Alaska,US,367.7,64.5473,-149.073925,America/Anchorage,ENN
PANT,ANN,Annette Island Airport,Annette,Alaska,US,119.0,55.0422935833333,-131.570899361111,America/Anchorage,ANN
PANV,ANV,Anvik Airport,Anvik,Alaska,US,297.3,62.6473333333333,-160.190055555556,America/Anchorage,ANV
PANW,KNW,New Stuyahok Airport,New Stuyahok,Alaska,US,370.7,59.4515277777778,-157.373166666667,America/Anchorage,KNW
PAOB,OBU,Kobuk Airport,Kobuk,Alaska,US,142.2,66.9123333333333,-156.897333333333,America/Anchorage,OBU
PAOC,PCA,Portage Creek Airport,Portage Creek,Alaska,US,129.0,58.906525,-157.711166666667,America/Anchorage,A14
PAOH,HNH,Hoonah Airport,Hoonah,Alaska,US,21.5,58.0961991666667,-135.40875625,America/Anchorage,HNH
PAOM,OME,Nome Airport,Nome,Alaska,US,40.6,64.5125555555556,-165.444388888889,America/Anchorage,OME
PAOO,OOK,Toksook Bay Airport,Toksook Bay,Alaska,US,72.2,60.5413333333333,-165.087194444444,America/Anchorage,OOK
PAOR,ORT,Northway Airport,Northway,Alaska,US,1720.1,62.9611666666667,-141.928083333333,America/Anchorage,ORT
PAOT,OTZ,Ralph Wien Memorial Airport,Kotzebue,Alaska,US,15.4,66.8848055555556,-162.598138888889,America/Anchorage,OTZ
PAPB,PBV,St George Airport,St George,Alaska,US,127.9,56.5773611111111,-169.663722222222,America/Anchorage,PBV
PAPC,KPC,Port Clarence Cgs Airport,Port Clarence,Alaska,US,10.0,65.2534555555556,-166.857627777778,America/Nome,KPC
PAPG,PSG,Petersburg James A Johnson Airport,Petersburg,Alaska,US,113.2,56.8014722222222,-132.946222222222,America/Juneau,PSG
PAPH,PTH,Port Heiden Airport,Port Heiden,Alaska,US,95.3,56.9591011111111,-158.633361944444,America/Anchorage,PTH
PAPK,PKA,Napaskiak Airport,Napaskiak,Alaska,US,11.4,60.7029125,-161.7783075,America/Anchorage,PKA
PAPM,PTU,Platinum Airport,Platinum,Alaska,US,18.0,59.0178305555556,-161.827191666667,America/Anchorage,PTU
PAPN,PIP,Pilot Point Airport,Pilot Point,Alaska,US,57.0,57.5803805555556,-157.571956944444,America/Anchorage,PNP
PAPO,PHO,Point Hope Airport,Point Hope,Alaska,US,20.7,68.3487722222222,-166.799261111111,America/Nome,PHO
PAQT,NUI,Nuiqsut Airport,Nuiqsut,Alaska,US,45.4,70.2098333333333,-151.006472222222,America/Anchorage,AQT
PARC,ARC,Arctic Village Airport,Arctic Village,Alaska,US,2092.0,68.1146694444444,-145.579415277778,America/Anchorage,ARC
PARY,RBY,Ruby Airport,Ruby,Alaska,US,657.5,64.7272222222222,-155.469888888889,America/Anchorage,RBY
PASA,SVA,Savoonga Airport,Savoonga,Alaska,US,59.0,63.6862777777778,-170.493166666667,America/Anchorage,SVA
PASC,SCC,Deadhorse Airport,Deadhorse,Alaska,US,67.4,70.1947541111111,-148.465164861111,America/Anchorage,SCC
PASD,SDP,Sand Point Airport,Sand Point,Alaska,US,23.6,55.3136952777778,-160.521424722222,America/Anchorage,SDP
PASH,SHH,Shishmaref Airport,Shishmaref,Alaska,US,13.9,66.2495833333333,-166.089361111111,America/Anchorage,SHH
PASI,SIT,Sitka Rocky Gutierrez Airport,Sitka,Alaska,US,26.5,57.0468343611111,-135.361068694444,America/Anchorage,SIT
PASL,SQL,Sleetmute Airport,Sleetmute,Alaska,US,191.6,61.7005094444444,-157.165849722222,America/Anchorage,SLQ
PASM,KSM,St Mary's Airport,St Mary'S,Alaska,US,314.1,62.0608308333333,-163.301836388889,America/Nome,KSM
PASN,SNP,St Paul Island Airport,St Paul Island,Alaska,US,66.4,57.1663055555556,-170.222555555556,America/Adak,SNP
PASP,SMU,Sheep Mountain Airport,Sheep Mountain,Alaska,US,2750.0,61.8112805555556,-147.509051388889,America/Anchorage,SMU
PAST,UMM,Summit Airport,Summit,Alaska,US,2409.0,63.3310401388889,-149.128836111111,America/Anchorage,UMM
PASV,SVW,Sparrevohn Lrrs Airport,Sparrevohn,Alaska,US,1565.0,61.0971138888889,-155.574808333333,America/Anchorage,SVW
PASX,SXQ,Soldotna Airport,Soldotna,Alaska,US,113.4,60.4751388888889,-151.039638888889,America/Anchorage,SXQ
PASY,SYA,Eareckson As Airport,Shemya,Alaska,US,97.7,52.7122583333333,174.113588888889,America/Adak,SYA
PATA,TAL,Ralph M Calhoun Memorial Airport,Tanana,Alaska,US,242.3,65.1743888888889,-152.108111111111,America/Anchorage,TAL
PATC,TNC,Tin City Lrrs Airport,Tin City,Alaska,US,273.0,65.5640333333333,-167.922458333333,America/Nome,TNC
PATG,TOG,Togiak Airport,Togiak Village,Alaska,US,18.0,59.0535555555556,-160.396777777778,America/Anchorage,TOG
PATL,TLJ,Tatalina Lrrs Airport,Takotna,Alaska,US,933.0,62.8949152777778,-155.9780125,America/Anchorage,TLJ
PATQ,ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,Alaska,US,101.3,70.4671111111111,-157.435666666667,America/Anchorage,ATK
PAUK,AUK,Alakanuk Airport,Alakanuk,Alaska,US,21.7,62.6830555555556,-164.722194444444,America/Anchorage,AUK
PAUM,UMT,Umiat Airport,Umiat,Alaska,US,267.6,69.3711126666667,-152.134982666667,America/Anchorage,UMT
PAUN,UNK,Unalakleet Airport,Unalakleet,Alaska,US,27.3,63.8885,-160.799111111111,America/Anchorage,UNK
PAVA,VAK,Chevak Airport,Chevak,Alaska,US,60.7,61.5408333333333,-165.600888888889,America/Anchorage,VAK
PAVC,KVC,King Cove Airport,King Cove,Alaska,US,148.9,55.1163841666667,-162.266535555556,America/Anchorage,KVC
PAVD,VDZ,Valdez Pioneer Field,Valdez,Alaska,US,128.0,61.1342219444444,-146.244768055556,America/Anchorage,VDZ
PAVE,VEE,Venetie Airport,Venetie,Alaska,US,574.1,67.008675,-146.366358333333,America/Anchorage,VEE
PAVL,KVL,Kivalina Airport,Kivalina,Alaska,US,18.4,67.7361388888889,-164.5635,America/Anchorage,KVL
PAWB,WBQ,Beaver Airport,Beaver,Alaska,US,364.7,66.3622222222222,-147.4065,America/Anchorage,WBQ
PAWD,SWD,Seward Airport,Seward,Alaska,US,27.7,60.1298858611111,-149.416629444444,America/Anchorage,SWD
PAWG,WRG,Wrangell Airport,Wrangell,Alaska,US,44.0,56.4843333333333,-132.369833333333,America/Anchorage,WRG
PAWI,AIN,Wainwright Airport,Wainwright,Alaska,US,45.1,70.638,-159.99475,America/Anchorage,AWI
PAWN,WTK,Noatak Airport,Noatak,Alaska,US,91.6,67.5611666666667,-162.980416666667,America/Anchorage,WTK
PAWS,WWA,Wasilla Airport,Wasilla,Alaska,US,353.7,61.5719861388889,-149.539556694444,America/Anchorage,IYS
PAYA,YAK,Yakutat Airport,Yakutat,Alaska,US,39.7,59.5033233333333,-139.660268055556,America/Anchorage,YAK
PCIS,CIS,Canton Airport,Abariringa,Phoenix-Islands,KI,9.0,-2.7681200504,-171.7100067139,Pacific/Enderbury,
PFAK,AKI,Akiak Airport,Akiak,Alaska,US,39.8,60.9028972222222,-161.230583333333,America/Anchorage,AKI
PFAL,AET,Allakaket Airport,Allakaket,Alaska,US,441.1,66.5518333333333,-152.622166666667,America/Anchorage,6A8
PFCB,NCN,Chenega Bay Airport,Chenega,Alaska,US,68.9,60.0785611111111,-147.994734722222,America/Anchorage,C05
PFCL,CLP,Clarks Point Airport,Clarks Point,Alaska,US,79.6,58.8336944444444,-158.529388888889,America/Anchorage,CLP
PFEL,ELI,Elim Airport,Elim,Alaska,US,161.5,64.6149722222222,-162.270527777778,America/Anchorage,ELI
PFKK,KNK,Kokhanok Airport,Kokhanok,Alaska,US,114.7,59.4332861111111,-154.802591666667,America/Anchorage,9K2
PFKO,KOT,Kotlik Airport,Kotlik,Alaska,US,13.6,63.0305833333333,-163.532638888889,America/Anchorage,2A9
PFKU,KYU,Koyukuk Airport,Koyukuk,Alaska,US,148.9,64.8758055555555,-157.730444444444,America/Anchorage,KYU
PFKW,KWT,Kwethluk Airport,Kwethluk,Alaska,US,25.3,60.7903333333333,-161.443694444444,America/Anchorage,KWT
PFNO,ORV,Robert/Bob/Curtis Memorial Airport,Noorvik,Alaska,US,54.5,66.8175277777778,-161.02225,America/Anchorage,D76
PFSH,SKK,Shaktoolik Airport,Shaktoolik,Alaska,US,24.4,64.3710833333333,-161.223972222222,America/Anchorage,2C7
PFTO,TKJ,Tok Junction Airport,Tok,Alaska,US,1642.8,63.3295143055556,-142.953684027778,America/Anchorage,6K8
PFWS,WSN,South Naknek Nr 2 Airport,South Naknek,Alaska,US,162.3,58.7020833333333,-157.002583333333,America/Anchorage,WSN
PFYU,FYU,Fort Yukon Airport,Fort Yukon,Alaska,US,447.2,66.5724166666667,-145.246333333333,America/Anchorage,FYU
PGRO,ROP,Benjamin Taisacan Manglona International Airport,Rota Island,,MP,606.3,14.1743494444444,145.241119166667,Pacific/Saipan,GRO
PGSN,SPN,Francisco C Ada/Saipan International Airport,Saipan Island,,MP,214.0,15.1202486111111,145.729986388889,Pacific/Saipan,GSN
PGUA,UAM,Andersen Afb Airport,Yigo,,GU,617.4,13.5838861111111,144.930055555556,Pacific/Guam,UAM
PGUM,GUM,Guam International Airport,Guam,,GU,304.5,13.4839506666667,144.797127111111,Pacific/Guam,GUM
PGWT,TIQ,Tinian International Airport,Tinian Island,,MP,270.0,14.9992305555556,145.619350833333,Pacific/Saipan,TNI
PHBK,BKH,Barking Sands Pmrf Airport,"Kekaha,Kauai",Hawaii,US,23.2,22.0227733333333,-159.785068055556,Pacific/Honolulu,BKH
PHDH,HDH,Dillingham Airfield,Mokuleia,Hawaii,US,14.2,21.5794736111111,-158.197281388889,Pacific/Honolulu,HDH
PHHI,HHI,Wheeler Army Air Field,Wahiawa,Hawaii,US,843.3,21.4814444444444,-158.037833333333,Pacific/Honolulu,HHI
PHHN,HNM,Hana Airport,Hana,Hawaii,US,77.5,20.7956371666667,-156.014437888889,Pacific/Honolulu,HNM
PHJH,JHM,Kapalua Airport,Lahaina,Hawaii,US,255.8,20.9629363888889,-156.673031666667,Pacific/Honolulu,JHM
PHJR,JRF,Kalaeloa (John Rodgers Field) Airport,Kapolei,Hawaii,US,30.0,21.3073538888889,-158.070301666667,Pacific/Honolulu,JRF
PHKO,KOA,Ellison Onizuka Kona International At Keahole Airport,Kailua/Kona,Hawaii,US,47.1,19.7387658333333,-156.045631388889,Pacific/Honolulu,KOA
PHLI,LIH,Lihue Airport,Lihue,Hawaii,US,152.4,21.9759833333333,-159.338957777778,Pacific/Honolulu,LIH
PHLU,LUP,Kalaupapa Airport,Kalaupapa,Hawaii,US,23.9,21.2110402777778,-156.973597222222,Pacific/Honolulu,LUP
PHMK,MKK,Molokai Airport,Kaunakakai,Hawaii,US,453.9,21.1528858333333,-157.096256111111,Pacific/Honolulu,MKK
PHMU,MUE,Waimea-Kohala Airport,Kamuela,Hawaii,US,2671.1,20.0013269444444,-155.668107222222,Pacific/Honolulu,MUE
PHNL,HNL,Daniel K Inouye International Airport,Honolulu,Hawaii,US,12.6,21.3178172222222,-157.9202275,Pacific/Honolulu,HNL
PHNY,LNY,Lanai Airport,Lanai City,Hawaii,US,1308.1,20.7856111111111,-156.951418055556,Pacific/Honolulu,LNY
PHOG,OGG,Kahului Airport,Kahului,Hawaii,US,55.4,20.8986486111111,-156.430458611111,Pacific/Honolulu,OGG
PHPA,PAK,Port Allen Airport,Hanapepe,Hawaii,US,24.0,21.8969444444444,-159.603166666667,Pacific/Honolulu,PAK
PHSF,BSF,Bradshaw Army Airfield,Camp Pohakuloa,Hawaii,US,6190.2,19.7600133888889,-155.553766194444,Pacific/Honolulu,BSF
PHTO,ITO,Hilo International Airport,Hilo,Hawaii,US,37.6,19.720263,-155.048470138889,Pacific/Honolulu,ITO
PHUP,UPP,Upolu Airport,Hawi,Hawaii,US,96.0,20.2651944444444,-155.859944444444,Pacific/Honolulu,UPP
PKMJ,MAJ,Amata Kabua International Airport,Majuro Atoll,,MH,6.6,7.06497222222222,171.272027777778,Pacific/Majuro,MAJ
PKSA,KIA,Kaieteur International Airport,Kaieteur Falls,Potaro-Siparuni,GY,0.0,5.1727547646,-59.491481781,America/Guyana,
PKWA,KWA,Bucholz Army Air Field(Kwajalein Kmr)(Atoll) Airport,Kwajalein,,MH,15.9,8.72012522222222,167.73165225,Pacific/Kwajalein,KWA
PLCH,CXI,Cassidy International Airport,Banana,Line-Islands,KI,5.0,1.9861600399,-157.3500061035,Pacific/Kiritimati,
PLFA,TNV,Tabuaeran Island Airport,Tabuaeran Island,Line-Islands,KI,0.0,3.8994400501,-159.3890075684,Pacific/Kiritimati,
PMDY,MDY,Henderson Field,Midway Atoll,Midway Islands,UM,12.0,28.2014838888889,-177.381308888889,Pacific/Midway,MDY
PPIZ,PIZ,Point Lay Lrrs Airport,Point Lay,Alaska,US,28.5,69.7328888888889,-163.005333333333,America/Anchorage,PIZ
PTKK,TKK,Chuuk International Airport,Weno Island,,FM,10.4,7.46189083333333,151.843017222222,Pacific/Chuuk,TKK
PTPN,PNI,Pohnpei International Airport,Pohnpei Island,,FM,8.9,6.98508333333333,158.209805555556,Pacific/Pohnpei,PNI
PTRO,ROR,Babelthuap/Koror Airport,Babelthuap Island,,PW,176.5,7.36730555555556,134.54425,Pacific/Palau,ROR
PTSA,KSA,Kosrae Airport,Kosrae,,FM,11.6,5.35697222222222,162.958388888889,Pacific/Kosrae,TTK
PTYA,YAP,Yap International Airport,Yap Island,,FM,90.7,9.49891111111111,138.082484166667,Pacific/Chuuk,T11
PWAK,AWK,Wake Island Airfield,Wake Island,Wake Island,UM,23.0,19.2824944444444,166.63665,Pacific/Wake,AWK
RCBS,KNH,Kinmen Airport,Shang-I,Fukien,TW,93.0,24.4279003143,118.3590011597,Asia/Taipei,
RCFG,LZN,Matsu Nangan Airport,Nangang Island,Fukien,TW,232.0,26.1597995758,119.9580001831,Asia/Taipei,
RCFN,TTT,Taitung Airport,Taitung City,Taiwan,TW,143.0,22.7549991608,121.1019973755,Asia/Taipei,
RCGI,GNI,Lyudao Airport,Lyudao,Taiwan,TW,28.0,22.6739006042,121.466003418,Asia/Taipei,
RCKH,KHH,Kaohsiung International Airport,Kaohsiung City,Takao,TW,31.0,22.5771007538,120.3499984741,Asia/Taipei,
RCKU,CYI,Chiayi Airport,Chiayi City,Taiwan,TW,85.0,23.4617996216,120.3929977417,Asia/Taipei,
RCKW,HCN,Hengchun Airport,Hengchung,Taiwan,TW,46.0,22.0410995483,120.7300033569,Asia/Taipei,
RCLG,TXG,Taichung Airport,Taichung City,Taiwan,TW,369.0,24.1863002777,120.6539993286,Asia/Taipei,
RCLY,KYD,Lanyu Airport,Orchid Island,Taiwan,TW,44.0,22.0270004272,121.5350036621,Asia/Taipei,
RCMQ,RMQ,Taichung Ching Chuang Kang Airport,Taichung City,Taiwan,TW,663.0,24.2646999359,120.6210021973,Asia/Taipei,
RCMT,MFK,Matsu Beigan Airport,Beigan Island,Fukien,TW,41.0,26.224199295,120.0029983521,Asia/Taipei,
RCNN,TNN,Tainan Airport,Tainan City,Taiwan,TW,63.0,22.9503993988,120.2060012817,Asia/Taipei,
RCQC,MZG,Makung Airport,Makung City,Taiwan,TW,103.0,23.5687007904,119.6279983521,Asia/Taipei,
RCSQ,PIF,Pingtung North Airport,Pingtung,Taiwan,TW,97.0,22.7001991272,120.4820022583,Asia/Taipei,
RCSS,TSA,Taipei Songshan Airport,Taipei City,Taiwan,TW,18.0,25.0694007874,121.5520019531,Asia/Taipei,
RCTP,TPE,Taiwan Taoyuan International Airport,Taipei,Taiwan,TW,106.0,25.0776996613,121.233001709,Asia/Taipei,
RCWA,WOT,Wang-an Airport,Wang-an,Taiwan,TW,115.0,23.3673725128,119.5027770996,Asia/Taipei,
RCYU,HUN,Hualien Airport,Hualien City,Taiwan,TW,52.0,24.0230998993,121.6179962158,Asia/Taipei,
RJAA,NRT,Narita International Airport,Tokyo,Chiba,JP,141.0,35.7647018433,140.3860015869,Asia/Tokyo,
RJAF,MMJ,Matsumoto Airport,Matsumoto,Nagano,JP,2182.0,36.1668014526,137.9230041504,Asia/Tokyo,
RJAH,IBR,Hyakuri Airport,Omitama,Ibaraki,JP,105.0,36.181098938,140.414993286,Asia/Tokyo,
RJAM,MUS,Minami Torishima Airport,,Tokyo,JP,22.0,24.2896995544,153.979003906,Asia/Tokyo,
RJAN,IHA,Niijima Airport,,Tokyo,JP,92.0,34.3694000244,139.2689971924,Asia/Tokyo,
RJAW,IWO,Iwo Jima Airport,,Tokyo,JP,384.0,24.7840003967,141.3229980469,Asia/Tokyo,
RJBB,KIX,Kansai International Airport,Osaka,Osaka,JP,26.0,34.4272994995,135.2440032959,Asia/Tokyo,
RJBD,SHM,Nanki Shirahama Airport,Shirahama,Wakayama,JP,298.0,33.6622009277,135.363998413,Asia/Tokyo,
RJBE,UKB,Kobe Airport,Kobe,Hyogo,JP,22.0,34.6328010559,135.2239990234,Asia/Tokyo,
RJBH,HIW,Hiroshimanishi Airport,,Hiroshima,JP,15.0,34.3669013977,132.4140014648,Asia/Tokyo,
RJBT,TJH,Tajima Airport,Tajima,Hyogo,JP,584.0,35.5127983093,134.7870025635,Asia/Tokyo,
RJCB,OBO,Tokachi-Obihiro Airport,Obihiro,Hokkaido,JP,505.0,42.7332992554,143.216995239,Asia/Tokyo,
RJCC,CTS,New Chitose Airport,Chitose / Tomakomai,Hokkaido,JP,82.0,42.7751998901,141.6920013428,Asia/Tokyo,
RJCH,HKD,Hakodate Airport,Hakodate,Hokkaido,JP,151.0,41.7700004578,140.822006226,Asia/Tokyo,
RJCK,KUH,Kushiro Airport,Kushiro,Hokkaido,JP,327.0,43.0410003662,144.192993164,Asia/Tokyo,
RJCM,MMB,Memanbetsu Airport,Ozora,Hokkaido,JP,135.0,43.8805999756,144.164001465,Asia/Tokyo,
RJCN,SHB,Nakashibetsu Airport,Nakashibetsu,Hokkaido,JP,234.0,43.5774993896,144.960006714,Asia/Tokyo,
RJCO,OKD,Okadama Airport,Sapporo,Hokkaido,JP,25.0,43.1161003113,141.3800048828,Asia/Tokyo,
RJCR,RBJ,Rebun Airport Airport,,Hokkaido,JP,92.0,45.4550018311,141.0390014648,Asia/Tokyo,
RJCW,WKJ,Wakkanai Airport,Wakkanai,Hokkaido,JP,30.0,45.4042015076,141.800994873,Asia/Tokyo,
RJDB,IKI,Iki Airport,Iki,Nagasaki,JP,41.0,33.7490005493,129.785003662,Asia/Tokyo,
RJDC,UBJ,Yamaguchi Ube Airport,Ube,Yamaguchi,JP,23.0,33.9300003052,131.279006958,Asia/Tokyo,
RJDT,TSJ,Tsushima Airport,Tsushima,Nagasaki,JP,213.0,34.2849006653,129.330993652,Asia/Tokyo,
RJEB,MBE,Monbetsu Airport,Monbetsu,Hokkaido,JP,80.0,44.3039016724,143.404006958,Asia/Tokyo,
RJEC,AKJ,Asahikawa Airport,Asahikawa,Hokkaido,JP,721.0,43.6707992554,142.4470062256,Asia/Tokyo,
RJEO,OIR,Okushiri Airport,,Hokkaido,JP,161.0,42.0717010498,139.4329986572,Asia/Tokyo,
RJER,RIS,Rishiri Airport,Rishiri,Hokkaido,JP,112.0,45.2420005798,141.186004639,Asia/Tokyo,
RJFC,KUM,Yakushima Airport,,Kagoshima,JP,124.0,30.3855991364,130.658996582,Asia/Tokyo,
RJFE,FUJ,Fukue Airport,Goto,Nagasaki,JP,273.0,32.6663017273,128.8329925537,Asia/Tokyo,
RJFF,FUK,Fukuoka Airport,Fukuoka,Fukuoka,JP,32.0,33.585899353,130.4510040283,Asia/Tokyo,
RJFG,TNE,New Tanegashima Airport,,Kagoshima,JP,768.0,30.6051006317,130.9909973145,Asia/Tokyo,
RJFK,KOJ,Kagoshima Airport,Kagoshima,Kagoshima,JP,906.0,31.8034000397,130.7189941406,Asia/Tokyo,
RJFM,KMI,Miyazaki Airport,Miyazaki,Miyazaki,JP,20.0,31.877199173,131.449005127,Asia/Tokyo,
RJFO,OIT,Oita Airport,Oita,Oita,JP,19.0,33.4794006348,131.736999512,Asia/Tokyo,
RJFR,KKJ,Kitakyushu Airport,Kitakyushu,Fukuoka,JP,21.0,33.8459014893,131.035003662,Asia/Tokyo,
RJFS,HSG,Saga Airport,Saga,Saga,JP,6.0,33.1497001648,130.302001953,Asia/Tokyo,
RJFT,KMJ,Kumamoto Airport,Kumamoto,Kumamoto,JP,642.0,32.8372993469,130.8549957275,Asia/Tokyo,
RJFU,NGS,Nagasaki Airport,Nagasaki,Nagasaki,JP,15.0,32.9169006348,129.914001465,Asia/Tokyo,
RJGG,NGO,Chubu Centrair International Airport,Tokoname,Aichi,JP,15.0,34.8583984375,136.8049926758,Asia/Tokyo,
RJKA,ASJ,Amami Airport,Amami,Kagoshima,JP,27.0,28.4305992126,129.7129974365,Asia/Tokyo,
RJKB,OKE,Okierabu Airport,,Kagoshima,JP,101.0,27.4255008698,128.7010040283,Asia/Tokyo,
RJKI,KKX,Kikai Airport,,Kagoshima,JP,21.0,28.3213005066,129.9279937744,Asia/Tokyo,
RJKN,TKN,Tokunoshima Airport,Tokunoshima,Kagoshima,JP,17.0,27.8363990784,128.8809967041,Asia/Tokyo,
RJNA,NKM,Nagoya Airport,Nagoya,Aichi,JP,52.0,35.2550010681,136.9239959717,Asia/Tokyo,
RJNF,FKJ,Fukui Airport,,Fukui,JP,19.0,36.1427993774,136.2239990234,Asia/Tokyo,
RJNG,QGU,Gifu Airport,Gifu,Gifu,JP,128.0,35.3941001892,136.8699951172,Asia/Tokyo,
RJNK,KMQ,Komatsu Airport,Kanazawa,Ishikawa,JP,36.0,36.3945999146,136.4069976807,Asia/Tokyo,
RJNO,OKI,Oki Airport,Okinoshima,Shimane,JP,311.0,36.181098938,133.3249969482,Asia/Tokyo,
RJNT,TOY,Toyama Airport,Toyama,Toyama,JP,95.0,36.6483001709,137.18800354,Asia/Tokyo,
RJNW,NTQ,Noto Airport,Wajima,Ishikawa,JP,718.0,37.2930984497,136.962005615,Asia/Tokyo,
RJOA,HIJ,Hiroshima Airport,Hiroshima,Hiroshima,JP,1088.0,34.4361000061,132.919006348,Asia/Tokyo,
RJOB,OKJ,Okayama Airport,Okayama City,Okayama,JP,806.0,34.7569007874,133.854995728,Asia/Tokyo,
RJOC,IZO,Izumo Airport,Izumo,Shimane,JP,15.0,35.4136009216,132.88999939,Asia/Tokyo,
RJOH,YGJ,Miho Yonago Airport,Yonago,Tottori,JP,20.0,35.4921989441,133.2359924316,Asia/Tokyo,
RJOI,IWK,Iwakuni Marine Corps Air Station,Iwakuni,Yamaguchi,JP,7.0,34.143901825,132.2359924316,Asia/Tokyo,
RJOK,KCZ,Kochi Ryoma Airport,Nankoku,Kochi,JP,42.0,33.5461006165,133.669006348,Asia/Tokyo,
RJOM,MYJ,Matsuyama Airport,Matsuyama,Ehime,JP,25.0,33.8272018433,132.6999969482,Asia/Tokyo,
RJOO,ITM,Osaka International Airport,Osaka,Hyogo,JP,50.0,34.7854995728,135.43800354,Asia/Tokyo,
RJOR,TTJ,Tottori Airport,Tottori,Tottori,JP,65.0,35.5301017761,134.167007446,Asia/Tokyo,
RJOS,TKS,Tokushima Airport,Tokushima,Tokushima,JP,26.0,34.1328010559,134.606994629,Asia/Tokyo,
RJOT,TAK,Takamatsu Airport,Takamatsu,Kagawa,JP,607.0,34.2141990662,134.01600647,Asia/Tokyo,
RJOW,IWJ,Iwami Airport,Masuda,Shimane,JP,184.0,34.676399231,131.789993286,Asia/Tokyo,
RJSA,AOJ,Aomori Airport,Aomori,Aomori,JP,664.0,40.7346992493,140.6909942627,Asia/Tokyo,
RJSC,GAJ,Yamagata Airport,Yamagata,Yamagata,JP,353.0,38.4118995667,140.371002197,Asia/Tokyo,
RJSD,SDS,Sado Airport,,Niigata,JP,88.0,38.0601997375,138.4140014648,Asia/Tokyo,
RJSF,FKS,Fukushima Airport,Sukagawa,Fukushima,JP,1221.0,37.2274017334,140.4309997559,Asia/Tokyo,
RJSH,HHE,Hachinohe Airport,,Aomori,JP,152.0,40.5564002991,141.466003418,Asia/Tokyo,
RJSI,HNA,Hanamaki Airport,,Iwate,JP,297.0,39.4286003113,141.1349945068,Asia/Tokyo,
RJSK,AXT,Akita Airport,Akita,Akita,JP,313.0,39.6156005859,140.2189941406,Asia/Tokyo,
RJSM,MSJ,Misawa Air Base,Misawa,Aomori,JP,119.0,40.7032012939,141.367996216,Asia/Tokyo,
RJSN,KIJ,Niigata Airport,Niigata,Niigata,JP,29.0,37.9558982849,139.121002197,Asia/Tokyo,
